TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,FraudLabel
SUP-00003255,AC00518,968.22,2023-05-26T21:58:53,DEBIT,Rangpur,ONLINE,36,Banker,2,60446.6,2023-05-10T02:25:37,0
SUP-00003256,AC00172,727.19,2023-05-26T22:19:06,DEBIT,Rajshahi,POS,29,Government Employee,1,145410.46,2023-05-04T20:18:57,0
SUP-00003257,AC00163,1046.86,2023-05-27T00:31:19,CASH_WITHDRAWAL,Khulna,MOBILE,51,Teacher,1,146258.37,2023-05-21T19:44:43,0
SUP-00003258,AC00241,180.8,2023-05-27T00:33:55,DEBIT,Khulna,POS,27,Teacher,1,86036.62,2023-03-20T01:12:44,0
SUP-00003259,AC00244,147.07,2023-05-27T00:40:06,TRANSFER,Barishal,MOBILE,45,Engineer,1,97942.45,2023-04-14T23:16:30,0
SUP-00003260,AC00114,145.53,2023-05-27T03:29:49,CREDIT,Rangpur,POS,27,Student,1,118884.54,2023-04-27T01:55:00,0
SUP-00003261,AC00065,267.56,2023-05-27T03:49:23,TRANSFER,Rajshahi,POS,31,Doctor,1,23134.08,2023-05-24T01:21:01,0
SUP-00003262,AC00547,70.42,2023-05-27T04:30:24,TRANSFER,Sylhet,MOBILE,61,Doctor,1,132483.16,2023-05-26T04:50:35,0
SUP-00003263,AC00386,24.33,2023-05-27T05:06:18,TRANSFER,Mymensingh,ONLINE,50,Government Employee,1,92662.56,2023-05-13T02:33:06,0
SUP-00003264,AC00137,240.15,2023-05-27T05:38:16,TRANSFER,Rangpur,POS,39,Doctor,1,43367.06,2023-05-15T17:19:50,0
SUP-00003265,AC00108,1163.57,2023-05-27T06:33:31,CREDIT,Mymensingh,ATM,26,Doctor,1,169512.6,2023-05-23T20:43:27,0
SUP-00003266,AC00152,491.91,2023-05-27T07:37:49,TRANSFER,Sylhet,POS,52,Government Employee,1,90520.89,2023-01-28T23:00:28,0
SUP-00003267,AC00264,240.49,2023-05-27T07:46:27,DEBIT,Barishal,ATM,25,Student,1,18853.45,2023-05-22T10:48:30,0
SUP-00003268,AC00592,34.4,2023-05-27T07:55:44,CASH_WITHDRAWAL,Dhaka,MOBILE,43,Business Owner,1,93121.34,2023-05-23T04:56:01,0
SUP-00003269,AC00270,508.53,2023-05-27T08:25:35,TRANSFER,Dhaka,ONLINE,67,Doctor,1,148648.68,2023-04-20T12:41:48,0
SUP-00003270,AC00463,1519.12,2023-05-27T08:33:22,CASH_WITHDRAWAL,Chattogram,BRANCH,59,Government Employee,1,85051.14,2023-05-10T21:41:09,0
SUP-00003271,AC00389,596.27,2023-05-27T08:44:15,TRANSFER,Rajshahi,POS,54,Doctor,1,150350.22,2023-05-05T06:07:02,0
SUP-00003272,AC00551,502.77,2023-05-27T09:03:54,CASH_WITHDRAWAL,Mymensingh,ATM,62,Business Owner,1,100453.42,2023-03-13T11:49:26,0
SUP-00003273,AC00157,323.11,2023-05-27T09:41:28,TRANSFER,Sylhet,ONLINE,78,Retired,2,162976.22,2023-05-04T12:51:59,0
SUP-00003274,AC00080,146.2,2023-05-27T09:51:55,TRANSFER,Rangpur,ONLINE,21,Student,1,43054.03,2023-05-26T17:48:41,0
SUP-00003275,AC00004,105.42,2023-05-27T10:06:51,CREDIT,Rangpur,BRANCH,58,Teacher,3,31160.49,2023-05-24T12:49:43,0
SUP-00003276,AC00503,312.84,2023-05-27T11:33:40,TRANSFER,Rajshahi,MOBILE,47,Government Employee,1,8819.21,2023-05-03T05:38:26,0
SUP-00003277,AC00456,194.81,2023-05-27T11:37:43,CREDIT,Dhaka,ATM,42,Doctor,2,123537.28,2023-04-29T19:08:44,0
SUP-00003278,AC00311,479.1,2023-05-27T12:30:41,TRANSFER,Dhaka,MOBILE,21,Student,1,29264.7,2023-05-11T05:44:29,0
SUP-00003279,AC00023,816.45,2023-05-27T12:31:25,DEBIT,Sylhet,BRANCH,28,Student,1,29747.18,2023-02-19T18:01:08,0
SUP-00003280,AC00457,101.12,2023-05-27T13:21:29,CREDIT,Barishal,BRANCH,41,Government Employee,1,118221.4,2023-04-21T08:22:51,0
SUP-00003281,AC00471,117.39,2023-05-27T13:34:52,TRANSFER,Chattogram,ATM,31,Doctor,1,44897.33,2023-05-05T06:27:33,0
SUP-00003282,AC00008,67.97,2023-05-27T14:56:37,CREDIT,Chattogram,POS,50,Doctor,1,66642.94,2023-04-26T06:42:55,0
SUP-00003283,AC00542,324.26,2023-05-27T16:53:09,CREDIT,Barishal,POS,61,Teacher,1,68127.04,2023-04-09T20:42:43,0
SUP-00003284,AC00320,380.69,2023-05-27T18:12:26,DEBIT,Rajshahi,ATM,55,Banker,1,70562.14,2023-05-17T18:03:30,0
SUP-00003285,AC00504,332.4,2023-05-27T18:37:48,CREDIT,Mymensingh,BRANCH,65,Teacher,1,50811.25,2023-05-08T09:30:22,0
SUP-00003286,AC00498,89.65,2023-05-27T21:50:43,CREDIT,Rangpur,ATM,26,Government Employee,2,10820.89,2023-04-23T19:50:21,0
SUP-00003287,AC00135,858.05,2023-05-27T21:57:53,DEBIT,Dhaka,MOBILE,49,Business Owner,2,87546.19,2023-04-09T19:07:55,0
SUP-00003288,AC00398,67.17,2023-05-27T22:16:05,CREDIT,Chattogram,MOBILE,51,Teacher,1,96184.75,2023-05-11T19:02:37,0
SUP-00003289,AC00078,230.4,2023-05-27T22:50:41,DEBIT,Rajshahi,POS,42,Government Employee,1,26133.33,2023-05-09T10:29:27,0
SUP-00003290,AC00558,57.07,2023-05-28T01:07:17,DEBIT,Rangpur,MOBILE,55,Doctor,2,175855.25,2023-04-23T13:22:01,0
SUP-00003291,AC00038,1352.18,2023-05-28T01:10:44,CREDIT,Sylhet,MOBILE,22,Student,7,127269.47,2023-05-23T17:23:06,1
SUP-00003292,AC00520,46.56,2023-05-28T01:22:36,TRANSFER,Mymensingh,POS,22,Student,2,45349.95,2023-05-16T21:19:55,0
SUP-00003293,AC00560,620.97,2023-05-28T01:41:16,TRANSFER,Sylhet,ATM,76,Retired,1,138037.18,2023-05-03T07:06:53,0
SUP-00003294,AC00369,309.88,2023-05-28T01:51:09,CREDIT,Sylhet,ATM,55,Business Owner,2,18956.03,2023-05-19T16:24:39,0
SUP-00003295,AC00131,796.21,2023-05-28T03:03:03,DEBIT,Barishal,BRANCH,62,Banker,2,146282.62,2023-05-02T09:21:32,0
SUP-00003296,AC00256,472.02,2023-05-28T03:30:34,CASH_WITHDRAWAL,Khulna,ATM,60,Government Employee,1,29531.25,2023-04-30T22:20:33,1
SUP-00003297,AC00043,421.01,2023-05-28T03:57:31,DEBIT,Dhaka,ONLINE,32,Doctor,1,68059.8,2023-05-11T00:49:15,0
SUP-00003298,AC00405,62.35,2023-05-28T04:35:08,TRANSFER,Dhaka,ATM,37,Teacher,2,35113.21,2023-03-09T04:07:03,0
SUP-00003299,AC00232,447.6,2023-05-28T05:11:28,TRANSFER,Barishal,ATM,46,Teacher,1,171220.49,2023-05-25T22:15:04,0
SUP-00003300,AC00069,96.95,2023-05-28T05:39:42,DEBIT,Mymensingh,ATM,51,Teacher,2,35716.11,2023-05-06T15:46:15,0
SUP-00003301,AC00048,2147.37,2023-05-28T06:54:44,CREDIT,London,ONLINE,62,Doctor,5,24697.63,2023-05-26T15:25:52,1
SUP-00003302,AC00205,104.06,2023-05-28T10:37:49,TRANSFER,Rangpur,ATM,65,Government Employee,1,95340.97,2023-05-04T15:03:57,0
SUP-00003303,AC00589,1068.9,2023-05-28T11:03:39,TRANSFER,Sylhet,POS,35,Business Owner,1,62409.67,2023-05-02T00:52:25,0
SUP-00003304,AC00422,580.5,2023-05-28T11:22:05,DEBIT,Chattogram,ATM,28,Doctor,2,153827.47,2023-05-08T04:58:49,0
SUP-00003305,AC00108,895.39,2023-05-28T12:44:25,DEBIT,Rangpur,MOBILE,26,Doctor,1,168617.21,2023-05-27T06:33:31,1
SUP-00003306,AC00167,475.99,2023-05-28T12:47:49,DEBIT,Rajshahi,ONLINE,27,Student,1,87515.93,2023-05-24T16:27:34,0
SUP-00003307,AC00593,635.7,2023-05-28T15:42:14,DEBIT,Rajshahi,BRANCH,65,Retired,1,124070.32,2023-05-17T04:22:35,0
SUP-00003308,AC00138,369.98,2023-05-28T15:53:23,TRANSFER,Rangpur,ATM,59,Government Employee,1,114197.18,2023-05-26T05:50:55,0
SUP-00003309,AC00522,76.38,2023-05-28T19:56:51,DEBIT,Mymensingh,ATM,22,Student,1,132089.85,2023-05-10T21:39:59,0
SUP-00003310,AC00558,54.4,2023-05-28T23:05:20,TRANSFER,Rangpur,MOBILE,55,Doctor,2,175800.85,2023-05-28T01:07:17,0
SUP-00003311,AC00105,138.1,2023-05-28T23:23:42,TRANSFER,Sylhet,MOBILE,65,Teacher,1,170271.57,2023-05-22T04:56:06,0
SUP-00003312,AC00184,225.56,2023-05-29T01:51:45,CASH_WITHDRAWAL,Barishal,MOBILE,44,Banker,1,109194.29,2023-05-14T01:11:40,0
SUP-00003313,AC00580,854.69,2023-05-29T03:04:10,DEBIT,Mymensingh,ONLINE,60,Engineer,1,55190.74,2023-04-16T05:40:38,0
SUP-00003314,AC00285,157.65,2023-05-29T03:14:40,TRANSFER,Rangpur,POS,56,Doctor,1,61259.47,2023-04-24T22:23:26,0
SUP-00003315,AC00389,517.23,2023-05-29T07:17:35,CREDIT,Rajshahi,POS,54,Doctor,2,150867.45,2023-05-27T08:44:15,0
SUP-00003316,AC00440,1086.71,2023-05-29T10:23:44,TRANSFER,Khulna,ATM,64,Retired,1,156314.28,2023-05-07T22:45:13,0
SUP-00003317,AC00107,397.88,2023-05-29T12:01:21,TRANSFER,Dhaka,MOBILE,54,Business Owner,3,26979.33,2023-05-13T03:31:27,0
SUP-00003318,AC00035,513.13,2023-05-29T13:00:31,CASH_WITHDRAWAL,Sylhet,ATM,76,Retired,1,5251.1,2023-03-03T20:29:07,0
SUP-00003319,AC00412,391.06,2023-05-29T14:17:06,TRANSFER,Dhaka,MOBILE,34,Government Employee,1,161506.77,2023-04-15T00:25:25,0
SUP-00003320,AC00057,1159.95,2023-05-29T14:49:53,TRANSFER,Rangpur,BRANCH,61,Doctor,1,6141.42,2023-04-24T15:04:12,0
SUP-00003321,AC00147,645.01,2023-05-29T15:17:26,CASH_WITHDRAWAL,Rangpur,MOBILE,46,Government Employee,2,153848.28,2023-05-21T04:57:36,0
SUP-00003322,AC00452,362.04,2023-05-29T16:51:24,TRANSFER,Rangpur,ATM,35,Doctor,2,91116.86,2023-05-19T20:13:23,0
SUP-00003323,AC00470,554.27,2023-05-29T17:37:06,TRANSFER,Dhaka,MOBILE,55,Teacher,2,125364.66,2023-05-16T05:13:48,0
SUP-00003324,AC00467,556.4,2023-05-29T19:02:04,DEBIT,Rangpur,ATM,36,Business Owner,1,113420.54,2023-05-11T23:30:25,0
SUP-00003325,AC00390,46.17,2023-05-29T19:48:26,DEBIT,Rangpur,BRANCH,31,Banker,3,100492.97,2023-04-01T23:16:30,0
SUP-00003326,AC00536,129.75,2023-05-29T19:56:55,DEBIT,Chattogram,MOBILE,29,Government Employee,2,28725.31,2023-05-08T13:27:59,0
SUP-00003327,AC00534,51.29,2023-05-29T20:42:13,CREDIT,Sylhet,ATM,40,Government Employee,1,86556.41,2023-05-10T20:22:46,0
SUP-00003328,AC00010,349.4,2023-05-29T20:56:24,DEBIT,Dhaka,POS,67,Retired,1,55549.19,2023-05-13T14:49:14,0
SUP-00003329,AC00013,326.18,2023-05-29T23:06:35,TRANSFER,Khulna,POS,59,Retired,1,165994.38,2023-03-12T10:55:23,0
SUP-00003330,AC00590,143.18,2023-05-30T00:46:36,CASH_WITHDRAWAL,Mymensingh,ATM,60,Government Employee,2,108091.89,2023-04-23T10:49:34,0
SUP-00003331,AC00264,250.11,2023-05-30T01:08:26,CASH_WITHDRAWAL,Barishal,ATM,25,Student,1,18603.34,2023-05-27T07:46:27,0
SUP-00003332,AC00399,32.96,2023-05-30T01:28:21,TRANSFER,Khulna,MOBILE,63,Retired,3,75923.84,2023-05-18T12:28:08,0
SUP-00003333,AC00048,445.89,2023-05-30T02:22:53,TRANSFER,Dhaka,POS,62,Doctor,1,24251.74,2023-05-28T06:54:44,0
SUP-00003334,AC00339,286.32,2023-05-30T03:19:12,TRANSFER,Sylhet,BRANCH,79,Retired,1,170405.18,2023-05-19T16:25:20,0
SUP-00003335,AC00574,55.68,2023-05-30T04:36:23,CREDIT,Dhaka,ONLINE,30,Government Employee,1,96765.49,2023-05-18T06:31:08,0
SUP-00003336,AC00217,330.63,2023-05-30T05:19:39,DEBIT,Chattogram,BRANCH,56,Banker,1,112492.74,2023-05-26T04:48:27,0
SUP-00003337,AC00552,402.17,2023-05-30T05:51:02,TRANSFER,Dhaka,ONLINE,52,Doctor,1,56298.61,2023-05-06T13:08:35,0
SUP-00003338,AC00504,848.37,2023-05-30T06:09:47,DEBIT,Mymensingh,ATM,65,Teacher,1,49962.88,2023-05-27T18:37:48,1
SUP-00003339,AC00327,503.32,2023-05-30T08:00:10,DEBIT,Sylhet,MOBILE,62,Banker,1,28659.35,2023-05-19T20:30:40,0
SUP-00003340,AC00216,1060.15,2023-05-30T08:24:35,TRANSFER,Sylhet,POS,18,Student,1,14388.47,2023-03-26T19:52:27,0
SUP-00003341,AC00004,46.28,2023-05-30T08:52:16,CASH_WITHDRAWAL,Rangpur,BRANCH,58,Teacher,1,31114.21,2023-05-27T10:06:51,0
SUP-00003342,AC00117,78.41,2023-05-30T09:28:33,DEBIT,Chattogram,BRANCH,31,Doctor,1,70757.27,2023-05-17T03:19:15,0
SUP-00003343,AC00500,451.38,2023-05-30T09:38:49,DEBIT,Chattogram,ONLINE,47,Doctor,1,82887.29,2023-05-22T09:24:13,0
SUP-00003344,AC00026,2282.87,2023-05-30T10:59:26,DEBIT,Rangpur,MOBILE,44,Business Owner,1,132294.22,2023-04-22T08:17:37,1
SUP-00003345,AC00448,437.23,2023-05-30T11:15:36,CASH_WITHDRAWAL,Khulna,POS,70,Retired,1,56519.97,2023-05-06T22:05:44,0
SUP-00003346,AC00349,782.91,2023-05-30T13:14:46,DEBIT,Sylhet,BRANCH,34,Teacher,1,75434.48,2023-05-11T04:53:57,0
SUP-00003347,AC00169,280.23,2023-05-30T13:19:33,TRANSFER,Sylhet,POS,35,Government Employee,1,29201.63,2023-04-26T08:39:18,0
SUP-00003348,AC00211,284.91,2023-05-30T13:58:04,TRANSFER,Sylhet,POS,18,Student,1,29745.17,2023-05-22T15:34:42,0
SUP-00003349,AC00016,666.7,2023-05-30T14:10:31,TRANSFER,Rangpur,BRANCH,49,Government Employee,2,102128.06,2023-05-03T12:37:01,0
SUP-00003350,AC00028,866.64,2023-05-30T14:30:30,TRANSFER,Sylhet,MOBILE,33,Government Employee,1,150125.86,2023-05-23T10:50:19,0
SUP-00003351,AC00522,111.75,2023-05-30T15:54:22,DEBIT,Mymensingh,ATM,22,Student,3,131978.1,2023-05-28T19:56:51,0
SUP-00003352,AC00260,161.94,2023-05-30T16:58:20,TRANSFER,Chattogram,BRANCH,57,Doctor,1,166191.42,2023-04-07T16:26:47,0
SUP-00003353,AC00281,310.01,2023-05-30T17:13:45,TRANSFER,Chattogram,ONLINE,40,Government Employee,1,82972.78,2023-03-11T21:36:20,0
SUP-00003354,AC00109,179.51,2023-05-30T18:30:20,DEBIT,Rangpur,ATM,62,Business Owner,1,61423.93,2023-03-18T10:46:58,0
SUP-00003355,AC00199,201.8,2023-05-30T23:13:06,DEBIT,Rangpur,ATM,35,Engineer,1,86999.28,2023-02-27T04:47:44,0
SUP-00003356,AC00544,674.42,2023-05-31T00:05:52,TRANSFER,Sylhet,MOBILE,28,Student,2,41027.88,2023-04-29T11:27:45,0
SUP-00003357,AC00427,350.74,2023-05-31T00:52:51,TRANSFER,Mymensingh,ONLINE,61,Banker,1,41564.66,2023-01-28T15:08:34,0
SUP-00003358,AC00153,58.47,2023-05-31T01:05:49,TRANSFER,Chattogram,ONLINE,24,Student,1,16676.91,2023-04-14T11:35:02,0
SUP-00003359,AC00323,254.84,2023-05-31T02:49:34,CASH_WITHDRAWAL,Dhaka,ONLINE,25,Student,2,60833.82,2023-05-10T14:50:05,0
SUP-00003360,AC00109,166.48,2023-05-31T05:07:30,CASH_WITHDRAWAL,Rangpur,ATM,62,Business Owner,1,61257.45,2023-05-30T18:30:20,0
SUP-00003361,AC00210,115.56,2023-05-31T05:50:03,TRANSFER,Rajshahi,ONLINE,32,Business Owner,6,156038.62,2023-04-14T18:05:25,0
SUP-00003362,AC00253,875.9,2023-05-31T09:43:59,TRANSFER,Khulna,BRANCH,24,Teacher,2,178500.08,2023-04-09T22:13:04,0
SUP-00003363,AC00477,157.45,2023-05-31T14:40:07,DEBIT,Sylhet,BRANCH,63,Banker,1,75905.59,2023-05-02T20:37:27,0
SUP-00003364,AC00558,46.92,2023-05-31T15:07:39,CREDIT,Rangpur,MOBILE,55,Doctor,2,175847.77,2023-05-28T23:05:20,0
SUP-00003365,AC00533,207.65,2023-05-31T16:24:37,DEBIT,Rangpur,ONLINE,26,Student,1,87608.79,2023-04-23T13:27:03,0
SUP-00003366,AC00034,436.15,2023-05-31T18:13:30,TRANSFER,Chattogram,ATM,43,Business Owner,1,138877.03,2023-04-22T18:51:01,0
SUP-00003367,AC00315,112.64,2023-05-31T19:08:04,CREDIT,Dhaka,ONLINE,45,Business Owner,1,44471.68,2023-05-26T03:42:03,0
SUP-00003368,AC00322,260.54,2023-05-31T22:19:15,TRANSFER,Rajshahi,BRANCH,59,Retired,1,112814.02,2023-05-08T20:11:33,0
SUP-00003369,AC00487,230.36,2023-05-31T22:35:20,TRANSFER,Barishal,MOBILE,67,Teacher,1,16083.96,2023-05-09T05:05:49,0
SUP-00003370,AC00475,1010.69,2023-05-31T22:47:32,DEBIT,Mymensingh,MOBILE,67,Retired,1,101524.87,2023-05-22T10:15:07,0
SUP-00003371,AC00111,341.32,2023-05-31T23:05:08,TRANSFER,Dubai,ONLINE,51,Doctor,1,115164.03,2023-05-04T13:20:32,1
SUP-00003372,AC00394,401.35,2023-06-01T03:44:40,TRANSFER,Rajshahi,ATM,64,Engineer,1,12850.56,2023-05-05T20:53:57,0
SUP-00003373,AC00592,71.04,2023-06-01T06:11:33,TRANSFER,Dhaka,MOBILE,43,Business Owner,1,93050.3,2023-05-27T07:55:44,0
SUP-00003374,AC00441,260.83,2023-06-01T06:12:49,DEBIT,Khulna,ATM,32,Business Owner,1,10678.05,2023-04-26T07:54:34,0
SUP-00003375,AC00174,333.52,2023-06-01T06:55:38,DEBIT,Khulna,ONLINE,27,Doctor,1,120472.33,2023-05-23T17:19:23,0
SUP-00003376,AC00057,1592.58,2023-06-01T08:13:44,CREDIT,Rangpur,BRANCH,61,Doctor,1,7734.0,2023-05-29T14:49:53,0
SUP-00003377,AC00145,216.58,2023-06-01T08:28:24,CASH_WITHDRAWAL,Rangpur,ATM,31,Teacher,1,118883.79,2023-04-05T02:33:41,0
SUP-00003378,AC00174,983.13,2023-06-01T12:43:06,TRANSFER,Khulna,ONLINE,27,Doctor,2,119489.2,2023-06-01T06:55:38,0
SUP-00003379,AC00391,463.08,2023-06-01T12:49:17,DEBIT,Sylhet,BRANCH,43,Teacher,1,9245.64,2023-05-12T02:18:59,0
SUP-00003380,AC00115,190.47,2023-06-01T14:03:17,CASH_WITHDRAWAL,Barishal,ATM,36,Engineer,2,90415.64,2023-05-11T10:40:32,0
SUP-00003381,AC00543,345.73,2023-06-01T14:30:43,DEBIT,Sylhet,ONLINE,29,Government Employee,1,69354.75,2023-04-28T14:30:52,0
SUP-00003382,AC00527,605.75,2023-06-01T15:52:11,DEBIT,Dhaka,ATM,23,Student,1,21382.25,2023-05-01T08:35:58,0
SUP-00003383,AC00248,489.18,2023-06-01T15:56:47,DEBIT,Khulna,BRANCH,31,Doctor,1,95639.71,2023-05-01T15:50:59,0
SUP-00003384,AC00445,265.22,2023-06-01T16:03:11,DEBIT,Chattogram,ATM,63,Teacher,1,128129.2,2023-03-23T10:47:02,0
SUP-00003385,AC00320,440.51,2023-06-01T16:40:34,TRANSFER,Rajshahi,ATM,55,Banker,1,70121.63,2023-05-27T18:12:26,0
SUP-00003386,AC00262,204.02,2023-06-01T20:11:52,CASH_WITHDRAWAL,Rajshahi,POS,46,Teacher,1,90925.07,2023-05-19T10:21:03,0
SUP-00003387,AC00553,351.67,2023-06-01T21:43:57,TRANSFER,Chattogram,ONLINE,58,Teacher,1,45948.81,2023-05-16T00:21:31,0
SUP-00003388,AC00496,380.62,2023-06-01T22:01:25,TRANSFER,Sylhet,BRANCH,61,Engineer,2,159645.04,2023-03-22T09:35:18,0
SUP-00003389,AC00369,148.98,2023-06-01T23:39:47,TRANSFER,Sylhet,ATM,55,Business Owner,1,18807.05,2023-05-28T01:51:09,0
SUP-00003390,AC00299,1545.37,2023-06-02T01:37:24,CREDIT,Rangpur,ATM,24,Teacher,1,128298.89,2023-04-30T13:09:32,0
SUP-00003391,AC00493,393.6,2023-06-02T02:00:12,TRANSFER,Rajshahi,MOBILE,62,Engineer,1,45843.03,2023-05-03T15:06:58,0
SUP-00003392,AC00384,135.07,2023-06-02T02:56:28,TRANSFER,Sylhet,ONLINE,37,Teacher,2,163193.45,2023-05-22T15:55:28,0
SUP-00003393,AC00147,478.17,2023-06-02T05:50:53,TRANSFER,Rangpur,MOBILE,46,Government Employee,1,153370.11,2023-05-29T15:17:26,0
SUP-00003394,AC00565,271.61,2023-06-02T06:57:06,TRANSFER,Rajshahi,ATM,63,Engineer,1,41651.44,2023-05-07T02:33:43,0
SUP-00003395,AC00501,396.33,2023-06-02T09:36:25,TRANSFER,Chattogram,ATM,40,Banker,2,148833.3,2023-05-21T09:14:22,0
SUP-00003396,AC00284,36.5,2023-06-02T13:42:57,DEBIT,Rangpur,POS,54,Banker,1,70421.92,2023-04-20T13:12:24,0
SUP-00003397,AC00335,1310.28,2023-06-02T16:24:42,CREDIT,Mymensingh,ATM,19,Student,3,43299.37,2023-04-28T07:06:46,0
SUP-00003398,AC00539,243.81,2023-06-02T16:34:14,CREDIT,Barishal,POS,75,Retired,1,45379.3,2023-05-03T22:45:01,0
SUP-00003399,AC00235,204.68,2023-06-02T20:06:32,DEBIT,Sylhet,ATM,25,Student,1,57481.99,2023-05-06T10:10:54,0
SUP-00003400,AC00139,190.53,2023-06-02T20:41:17,CREDIT,Dhaka,BRANCH,25,Student,1,154757.67,2023-05-10T21:04:55,0
SUP-00003401,AC00116,175.11,2023-06-02T21:03:09,CREDIT,Khulna,ATM,35,Government Employee,1,121520.12,2023-05-12T01:11:44,0
SUP-00003402,AC00152,338.75,2023-06-02T22:11:33,TRANSFER,Sylhet,POS,52,Government Employee,1,90182.14,2023-05-27T07:37:49,0
SUP-00003403,AC00136,580.04,2023-06-02T23:52:28,DEBIT,Rangpur,MOBILE,57,Engineer,1,117418.87,2023-04-10T08:50:36,0
SUP-00003404,AC00251,316.4,2023-06-03T02:09:07,DEBIT,Barishal,ATM,76,Retired,1,172911.73,2023-02-11T17:41:34,0
SUP-00003405,AC00460,1289.57,2023-06-03T05:14:55,CREDIT,Dhaka,MOBILE,29,Business Owner,1,149147.37,2023-04-21T04:37:36,0
SUP-00003406,AC00021,169.42,2023-06-03T06:11:51,DEBIT,Chattogram,ONLINE,27,Business Owner,1,112242.79,2023-05-19T05:40:00,1
SUP-00003407,AC00314,537.14,2023-06-03T06:24:50,DEBIT,Rangpur,POS,69,Retired,3,94790.25,2023-05-21T07:42:07,0
SUP-00003408,AC00279,89.18,2023-06-03T07:17:20,DEBIT,Rajshahi,BRANCH,24,Student,2,177210.6,2023-05-02T15:42:02,0
SUP-00003409,AC00141,549.08,2023-06-03T07:27:48,CASH_WITHDRAWAL,Chattogram,ATM,78,Retired,1,34837.25,2023-05-26T13:50:27,0
SUP-00003410,AC00249,739.98,2023-06-03T07:59:51,CREDIT,Dhaka,ONLINE,28,Student,1,132813.04,2023-05-17T06:31:27,0
SUP-00003411,AC00222,344.7,2023-06-03T09:49:33,DEBIT,Barishal,ONLINE,41,Business Owner,1,81316.96,2023-03-06T11:44:46,0
SUP-00003412,AC00456,1413.05,2023-06-03T13:20:36,CASH_WITHDRAWAL,Dhaka,ONLINE,42,Doctor,1,122124.23,2023-05-27T11:37:43,1
SUP-00003413,AC00257,201.25,2023-06-03T14:52:51,CASH_WITHDRAWAL,Barishal,ONLINE,28,Student,1,50032.86,2023-05-19T13:14:42,0
SUP-00003414,AC00520,50.07,2023-06-03T15:27:37,DEBIT,Mymensingh,POS,22,Student,1,45299.88,2023-05-28T01:22:36,0
SUP-00003415,AC00390,75.42,2023-06-03T17:25:03,DEBIT,Rangpur,BRANCH,31,Banker,2,100417.55,2023-05-29T19:48:26,0
SUP-00003416,AC00561,539.91,2023-06-03T17:28:41,DEBIT,Chattogram,BRANCH,39,Government Employee,1,58959.52,2023-03-08T16:21:18,0
SUP-00003417,AC00074,643.49,2023-06-03T17:39:35,CREDIT,Barishal,ATM,60,Doctor,1,36340.7,2023-05-07T16:36:29,0
SUP-00003418,AC00454,104.25,2023-06-03T21:01:49,TRANSFER,Mymensingh,BRANCH,68,Retired,1,131334.17,2023-05-26T14:21:46,0
SUP-00003419,AC00275,142.19,2023-06-03T22:01:22,CREDIT,Rajshahi,ONLINE,32,Government Employee,1,132232.95,2023-05-16T16:50:41,0
SUP-00003420,AC00423,156.5,2023-06-03T23:30:03,TRANSFER,Rangpur,BRANCH,34,Government Employee,2,72461.07,2023-05-19T05:47:45,0
SUP-00003421,AC00540,342.5,2023-06-03T23:32:16,DEBIT,Khulna,ATM,61,Teacher,1,125698.61,2023-04-21T04:54:16,0
SUP-00003422,AC00344,39.44,2023-06-04T00:14:44,DEBIT,Sylhet,ATM,48,Engineer,1,88229.35,2023-05-15T04:30:18,0
SUP-00003423,AC00317,109.78,2023-06-04T02:18:38,TRANSFER,Dhaka,ATM,54,Business Owner,2,108866.18,2023-05-08T04:51:23,0
SUP-00003424,AC00352,468.31,2023-06-04T03:13:39,DEBIT,Rajshahi,BRANCH,41,Teacher,1,109795.46,2023-05-25T19:36:59,0
SUP-00003425,AC00294,48.15,2023-06-04T04:49:32,DEBIT,Chattogram,MOBILE,47,Banker,1,33957.66,2023-04-29T16:23:48,0
SUP-00003426,AC00492,128.15,2023-06-04T08:08:01,DEBIT,Mymensingh,BRANCH,71,Retired,1,56646.42,2023-04-18T05:14:20,0
SUP-00003427,AC00173,646.47,2023-06-04T09:07:11,TRANSFER,Sylhet,POS,73,Retired,1,163302.87,2023-05-12T15:35:23,0
SUP-00003428,AC00424,48.49,2023-06-04T09:23:47,CREDIT,Mymensingh,ATM,30,Doctor,1,48039.92,2023-05-03T05:21:31,0
SUP-00003429,AC00138,663.23,2023-06-04T09:34:14,TRANSFER,Rangpur,ATM,59,Government Employee,1,113533.95,2023-05-28T15:53:23,0
SUP-00003430,AC00375,118.11,2023-06-04T10:37:53,CREDIT,Sylhet,MOBILE,62,Business Owner,1,67717.22,2023-05-25T20:57:29,0
SUP-00003431,AC00315,148.51,2023-06-04T11:44:28,DEBIT,Dhaka,ONLINE,45,Business Owner,1,44323.17,2023-05-31T19:08:04,0
SUP-00003432,AC00435,837.27,2023-06-04T11:46:57,DEBIT,Barishal,ATM,24,Business Owner,1,129042.1,2023-05-23T02:23:47,0
SUP-00003433,AC00121,447.85,2023-06-04T12:11:15,TRANSFER,Mymensingh,MOBILE,39,Doctor,1,161263.63,2023-05-04T20:47:01,0
SUP-00003434,AC00585,157.25,2023-06-04T12:55:48,DEBIT,Sylhet,ATM,29,Banker,1,21958.52,2023-05-03T03:26:20,0
